labeled/20210331_1377111842652037120.wav	在很多新科技新技术都蓬勃发展的时代
labeled/20210331_1377111842647842816.wav	说一说啊在现在的这种信息化爆炸的这种时代
labeled/20210331_1377111842643648513.wav	然后呢给新一代的年轻学子也包括我们这些老师
labeled/20210331_1377111842643648512.wav	能够被更多的受众用更方便的信息化技术所
labeled/20210331_1377111842639454208.wav	这样呢可以使中国传统装饰艺术和文化
labeled/20210331_1377111842635259904.wav	各个高校呢要求把这个课程呢录成网上的课程
labeled/20210331_1377111842631065600.wav	那么现在呢在新的信息化的时代下
labeled/20210331_1377111842626871297.wav	现在这门课上了16年了
labeled/20210331_1377111842626871296.wav	当时呢您给我写了这本书的前言
labeled/20210331_1377111842622676992.wav	而且这也是我写的第一本书
labeled/20210331_1377111842618482688.wav	就是从教以后上的第一门课叫中国传统装饰
labeled/20210331_1377111842614288384.wav	这个是我上的第一门课
labeled/20210331_1377111842610094080.wav	那么这一本书不知道您还记得不
labeled/20210331_1377111842605899776.wav	这些中国传统文化以及中国传统的装饰
labeled/20210331_1377111842601705472.wav	我又教给新的一代学子们
labeled/20210331_1377111842593316864.wav	后来我后来呢从学校毕业也成为了一名老师
labeled/20210331_1377111842589122560.wav	尤其是啊中国传统的图案艺术
labeled/20210331_1377111842308104192.wav	那么我学习了中国传统装饰艺术
labeled/20210331_1377111842299715584.wav	所有的一些我们分门别类给大家来细细来讲
labeled/20210331_1377111842295521280.wav	所以我们下面讲的内容就会一一道来
labeled/20210331_1377111842291326977.wav	来创造属于我们这个时代的就是崭新的而且充满生机和活力的文化
labeled/20210331_1377111842291326976.wav	在整个世界范围内的这些优秀的东西来集大成
labeled/20210331_1377111842287132672.wav	那么我们也可以把外来的
labeled/20210331_1377111842282938368.wav	那么这个篇章它可以把前代的所有的优秀东西来集大成
labeled/20210331_1377111842278744064.wav	在我们今天呢我们的这个新的时代实际上是翻开了新的篇章
labeled/20210331_1377111842274549760.wav	所以说呢我们把中国历史以及装饰艺术比成一个人的成长
labeled/20210331_1377111842270355457.wav	可以继承可以学习可以发扬的这些东西
labeled/20210331_1377111842270355456.wav	那么这里面都有我们在现代生活当中
labeled/20210331_1377111842266161152.wav	我们需要把它进行梳理是的
labeled/20210331_1377111842261966848.wav	包括绘画里面有很多很多的研究资料哈
labeled/20210331_1377111842257772545.wav	包括遗留下的经典器物
labeled/20210331_1377111842257772544.wav	有很多有这么悠久的这样一些中国传统装饰
labeled/20210331_1377111842253578240.wav	那实际上到了现代我觉得我们又重获新生
labeled/20210331_1377111842249383936.wav	那么你看我们讲了从婴儿时期讲到封建社会的老年时期
labeled/20210331_1377111842245189633.wav	失去了前朝的那样一些风韵哈
labeled/20210331_1377111842245189632.wav	清代的家具其实落入了一个炫技的这么一个过程
labeled/20210331_1377111842240995328.wav	它显得很拘谨很呆板很繁琐
labeled/20210331_1377111842236801024.wav	而且呢它在用的材料啊工艺上极尽奢华极尽精致
labeled/20210331_1377111842232606720.wav	但是清朝的装饰它在技艺上非常好
labeled/20210331_1377111842224218113.wav	所以呢清朝的闭关锁国造成了我们后来的近现代
labeled/20210331_1377111842224218112.wav	我不再好像喜欢听到一些就是新的改变或者新的声音
labeled/20210331_1377111842220023809.wav	他会觉得我自己经验很丰富
labeled/20210331_1377111842220023808.wav	但是有一个问题嗯就是这个老年人他总是思维
labeled/20210331_1377111842215829504.wav	工艺美术各个门类的技艺那到了登峰造极的地步
labeled/20210331_1377111842211635200.wav	它实际上是一个总结的过程
labeled/20210331_1377111842207440897.wav	无论是文化典籍还是工艺技术
labeled/20210331_1377111842207440896.wav	那么又产生了
labeled/20210331_1377111842203246592.wav	融入游游牧民族的文化加上原有的汉族文化
labeled/20210331_1377111842199052288.wav	反而还在前代的基础上又有了进一步发展
labeled/20210331_1377111842194857985.wav	蒙古贵族他同样也喜欢这些个装饰品和这种日用品
labeled/20210331_1377111842194857984.wav	但是在装饰艺术包括手工艺这方面倒是并没有受到太大影响
labeled/20210331_1377111842190663680.wav	对这个文化有一些阻碍
labeled/20210331_1377111842186469376.wav	而且它取消科举制度达到八十年之久
labeled/20210331_1377111842182275072.wav	可以从更多的民众中让他们来获得文化
labeled/20210331_1377111842178080768.wav	对于中国文化在某些方面是有一点点阻碍的
labeled/20210331_1377111842173886465.wav	但是在历史上其实蒙古人统治的这段时期
labeled/20210331_1377111842173886464.wav	那么蒙古民族呢它的个性就是跟我们农耕民族不一样
labeled/20210331_1377111842169692160.wav	那么实际上呢在这中间还有一个特别例外的
labeled/20210331_1377111842165497856.wav	明代呢就是从中年向老年过渡的时期
labeled/20210331_1377111842161303553.wav	但是呢我们会更加审视自己的内心和自己的外在
labeled/20210331_1377111842161303552.wav	我们会变成一个简单的
labeled/20210331_1377111842157109248.wav	肯定不会穿那个糖果色或者花花绿绿的衣服
labeled/20210331_1377111842152914944.wav	我们作为中年女性我们
labeled/20210331_1377111842148720640.wav	它主要用线条用这样很简洁的这种美来展示
labeled/20210331_1377111842144526337.wav	但是胜似装饰其实是一个广义的装饰
labeled/20210331_1377111842144526336.wav	但是到了宋代它流行的那些家具我觉得是没有装饰
labeled/20210331_1377111842140332032.wav	包括雕刻镶嵌的一些装饰
labeled/20210331_1377111842131943424.wav	上面有很多这种穗儿的这样的一些装饰
labeled/20210331_1377111842127749120.wav	包括我们讲当时非常流行的我们叫月牙凳
labeled/20210331_1377111842123554816.wav	其实我觉得那个是比较狭义的一个装饰的概念
labeled/20210331_1377111842119360513.wav	我觉得从咱们今天讲的这个装饰来讲
labeled/20210331_1377111842119360512.wav	而不是只看到一时的这种辉煌和绚烂
labeled/20210331_1377111842115166208.wav	它都是一种看上去啊很素朴很简洁
labeled/20210331_1377111842110971904.wav	它多了一种繁华落尽之后的沉稳
labeled/20210331_1377111842106777601.wav	所以呢宋人的艺术它是一种含蓄和内敛的艺术
labeled/20210331_1377111842106777600.wav	很多浮华的东西可能已经不再引起这位中年人的兴趣
labeled/20210331_1377111842102583296.wav	从青年然后我们到了宋代其实就是可以讲是中年吗
labeled/20210331_1377111842094194689.wav	吸收了多元文化的
labeled/20210331_1377111842094194688.wav	然后影响到它的装饰艺术自然是富贵华丽
labeled/20210331_1377111842090000384.wav	这也是一个思路非常开阔的非常开放的人的这种精神气质
labeled/20210331_1377111842081611776.wav	使得他的文化就是飞速地快速地多元性地发展
labeled/20210331_1377111842077417473.wav	各种风格融合在唐代
labeled/20210331_1377111842077417472.wav	所以他在文化艺术上也是兼收并蓄
labeled/20210331_1377111842073223168.wav	他在文化上贸易上又奉行一个开放的政策
labeled/20210331_1377111842069028865.wav	他没有排斥啊他是一种很开放的心态
labeled/20210331_1377111842069028864.wav	它都是啊一下子就就就把它吸收去了
labeled/20210331_1377111842064834560.wav	还有这个来自于少数民族的胡地的音乐舞蹈
labeled/20210331_1377111842060640256.wav	啊你看从西域传来的这种啊胡服
labeled/20210331_1377111842056445952.wav	我觉得唐代人他就是有一种很强烈的好奇心的
labeled/20210331_1377111842052251650.wav	它已经达到非常高的一个艺术水准
labeled/20210331_1377111842052251649.wav	从很多洞窟包括有很多仪式的一些文物可以看到
labeled/20210331_1377111842052251648.wav	他的这个感觉还跟刚出道的时候跟汉代还又不一样
labeled/20210331_1377111842048057344.wav	他已经是一个非常有能力的就是成功青年了
labeled/20210331_1377111842043863040.wav	而且他在各方面的能力都特别成熟了
labeled/20210331_1377111842039668736.wav	血气方刚的青年
labeled/20210331_1377111842031280129.wav	所以我们看唐代的很
labeled/20210331_1377111842031280128.wav	这样一个金戈铁马的这样的一个生活
labeled/20210331_1377111842027085824.wav	到了唐代又好像恢复到汉代
labeled/20210331_1377111842022891520.wav	所以像后面发展我觉得好像中国的历史有点螺旋式上升
labeled/20210331_1377111842018697217.wav	有一种出尘之气
labeled/20210331_1377111842018697216.wav	包括了装饰艺术有一种超凡脱俗的这种感觉
labeled/20210331_1377111842014502912.wav	所以魏晋的艺术你会发现
labeled/20210331_1377111842010308608.wav	就是他开始考虑人生存的意义和人和自然的关系
labeled/20210331_1377111842006114305.wav	比起那样的一种思想呢其实还更深沉了一些
labeled/20210331_1377111842006114304.wav	比起那种一味的追求
labeled/20210331_1377111842001920000.wav	这个时候我就觉得这个文化思想
labeled/20210331_1377111841997725696.wav	很多魏晋时期的这样的纹样的一些特色哈
labeled/20210331_1377111841993531392.wav	看到很
labeled/20210331_1377111841989337089.wav	我们可以从这个莫高窟很多的这样一个洞窟
labeled/20210331_1377111841985142784.wav	于是开始啊就是转向了一种可以说是精神上的这种自我的这种觉醒
labeled/20210331_1377111841980948480.wav	那么这位啊血气方刚的少年现在遭受了人生的挫折
labeled/20210331_1377111841976754176.wav	那么实际上国家的政治是动荡
labeled/20210331_1377111841972559872.wav	魏晋时期呢少年有的时候呢也会颓丧
labeled/20210331_1377111841968365569.wav	那到下面就是魏晋时期了
labeled/20210331_1377111841968365568.wav	所以这个像这个汉代的艺术我觉得有着非常浪漫的这种感觉
labeled/20210331_1377111841964171264.wav	而且呢一个少年他一定是浪漫的
labeled/20210331_1377111841959976961.wav	且延绵不断对呀就是气势恢宏的感觉
labeled/20210331_1377111841959976960.wav	所以汉代像我们家具上讲到汉代我跟学生强调
labeled/20210331_1377111841955782656.wav	而且呢是一种开阔的这样的一个胸襟
labeled/20210331_1377111841951588352.wav	因此他的艺术一定是啊就是非常壮雄壮
labeled/20210331_1377111841947394048.wav	有这种一统山河的初生牛犊不畏虎的气势
labeled/20210331_1377111841943199744.wav	就像一个血气方刚的少年
labeled/20210331_1377111841939005440.wav	那么所以汉代的艺术你看它是非常恢弘豪放
labeled/20210331_1377111841934811137.wav	然后呢江山一统开始有了自己的理想
labeled/20210331_1377111841934811136.wav	那么就是所谓的诸子百家思想
labeled/20210331_1377111841930616832.wav	那么比起商代的这种啊残酷的这种奴隶主去奴役奴隶的制度
labeled/20210331_1377111841926422528.wav	像周朝的这个礼乐制度
labeled/20210331_1377111841922228225.wav	而且社会的秩序也开始形成了
labeled/20210331_1377111841922228224.wav	是在先秦这段时间出现的
labeled/20210331_1377111841918033920.wav	那么我们现在说得很多的圣贤
labeled/20210331_1377111841913839616.wav	那么说明人的思想呢有没有飞跃式的这种进步
labeled/20210331_1377111841909645312.wav	这个时候呢是人类的思想和精神大发展的时期
labeled/20210331_1377111841905451009.wav	这段时期呢我们把它叫做先秦时期
labeled/20210331_1377111841905451008.wav	就是到这个西周嗯还有春秋战国时期
labeled/20210331_1377111841897062400.wav	但是它的内容主题你看都是敬鬼崇神的啊这样的一个主题
labeled/20210331_1377111841888673793.wav	但是他在青铜器这方面的这种手工技术
labeled/20210331_1377111841888673792.wav	那么这个其实还是属于人类的这个
labeled/20210331_1377111841884479488.wav	如果我做对了上天可能会啊就是顺应天意啊奖励我
labeled/20210331_1377111841880285184.wav	就是好多自然界中的一些自然现象
labeled/20210331_1377111841876090880.wav	这个时代的人们呢其实他对自然界的认识还是比较蒙昧的
labeled/20210331_1377111841871896577.wav	做出来的这个作品或者说在当时的这种手工艺品
labeled/20210331_1377111841871896576.wav	所以他们用这种代表着这个时代最先进的技术
labeled/20210331_1377111841867702272.wav	而且还是非常复杂的这个技术
labeled/20210331_1377111841863507968.wav	因为这个时候人们掌握了冶炼这个青铜的技术
labeled/20210331_1377111841859313664.wav	那么陶器已经不再是最主要的作为手工艺代表的门类了
labeled/20210331_1377111841855119360.wav	我们可以看到它的工艺技术那是比原始社会提高了一大块
labeled/20210331_1377111841850925056.wav	而且呢它所表达的这种情感和思想也是非常直接的
labeled/20210331_1377111841846730753.wav	可是呢它却带有一种啊就是非常稚拙纯朴的这种温度
labeled/20210331_1377111841846730752.wav	甚至它不像后世的这些作品那么精美
labeled/20210331_1377111841842536448.wav	你比如说像那个原始的这个彩陶艺术
labeled/20210331_1377111841838342144.wav	也同样有着这样的婴儿一般的天真
labeled/20210331_1377111841834147840.wav	那么我们中国原始社会的艺术
labeled/20210331_1377111841829953536.wav	他所所有的表现实际上是一种赤子之心
labeled/20210331_1377111841825759233.wav	那么一个小孩他是天真烂漫的
labeled/20210331_1377111841825759232.wav	那么原始社会可以说就是人类的这个婴幼儿时期
labeled/20210331_1377111841821564928.wav	那么如果我们把人类整个的历史给它比拟成一种拟人的说法
labeled/20210331_1377111841817370624.wav	那高老师我们就从头开始说起哈
labeled/20210331_1377111841813176320.wav	我们历朝历代都有不同的一些美学的特色
labeled/20210331_1377111841808982016.wav	所以说装饰经过了这么漫长的一个演变的过程
labeled/20210331_1377111841800593409.wav	哎有了人类的这个记录以来就有装饰了
labeled/20210331_1377111841800593408.wav	五千年呢我们说上下五千年哈
labeled/20210331_1377111841792204801.wav	中国有这么长的一段历史
labeled/20210331_1377111841792204800.wav	那么它反映了当时怎样的社会背景和审美嗯
labeled/20210331_1377111841788010496.wav	也就是说啊是我们来聊一聊啊中国传统装饰它在不同历史时期
labeled/20210331_1377111841691541504.wav	是中国传统装饰啊历代装饰的它的历史流变
labeled/20210331_1377111841687347201.wav	这对每一个年轻的学子是非常重要的
labeled/20210331_1377111841687347200.wav	包括我们悠久的一些文化
labeled/20210331_1377111841683152896.wav	那么我们作为每一个中国人是非常有必要去了解
labeled/20210331_1377111841678958592.wav	或者是学科哈
labeled/20210331_1377111841674764288.wav	我估计任何一个院校里面都会有跟装饰相关的专业
labeled/20210331_1377111841670569985.wav	包括我们现在所有的院校可能
labeled/20210331_1377111841670569984.wav	生活的方方面面都离不开装饰
labeled/20210331_1377111841666375680.wav	你学的这些东西可能是跟装饰也是相关的包括你生活
labeled/20210331_1377111841662181376.wav	戴一个戒指然后去上学
labeled/20210331_1377111841657987072.wav	你从早上一醒来你可能就离不开这个装饰就要带一个
labeled/20210331_1377111841653792768.wav	好像它是一个额外的一个东西
labeled/20210331_1377111841649598465.wav	我们曾经认为就是好像装饰是一个很多额肤浅的
labeled/20210331_1377111841649598464.wav	装饰其实它就是设计
labeled/20210331_1377111841645404160.wav	那么装饰跟我们的设计根本就不矛盾而且呢
labeled/20210331_1377111841641209857.wav	一种创造性的思考
labeled/20210331_1377111841641209856.wav	就是我们中国古代的其实也是一种设计
labeled/20210331_1377111841637015552.wav	那么从事学习设计艺术的这些同学们也同样需要了解
labeled/20210331_1377111841632821248.wav	所以呢我们今天的这个设计艺术
labeled/20210331_1377111841628626944.wav	要了解这个陶瓷的这个原材料
labeled/20210331_1377111841624432641.wav	以及这个服装服饰的这种啊美感和设计相关
labeled/20210331_1377111841624432640.wav	你比如搞室内设计的那那服务于这种啊居室室内的这种装饰
labeled/20210331_1377111841620238336.wav	也跟那些分类好像有着千丝万缕的联系
labeled/20210331_1377111841616044032.wav	其实这个学科的分类嗯你会发现
labeled/20210331_1377111841611849728.wav	那我们今天呢比如说像任何一个设计院校
labeled/20210331_1377111841607655426.wav	那么这些装饰美化我们的生活
labeled/20210331_1377111841607655425.wav	你可以看到它涉及了人的生活的方方面面
labeled/20210331_1377111841607655424.wav	而且呢通过这种不同的分类角度的综合
labeled/20210331_1377111841603461120.wav	所以说呢装饰艺术它的分类角度是非常多的
labeled/20210331_1377111841595072513.wav	表现这个啊其它的
labeled/20210331_1377111841595072512.wav	还有其他的一些分类方
labeled/20210331_1377111841582489601.wav	所以说用这个它的工艺技术来给它分类
labeled/20210331_1377111841582489600.wav	你就要想到啊铸
labeled/20210331_1377111841578295296.wav	然后呢还有用金属材料
labeled/20210331_1377111841574100992.wav	你比如说刚才咱们提到雕
labeled/20210331_1377111841569906688.wav	就会产生某种特定的这个工艺技术
labeled/20210331_1377111841561518080.wav	还有一个分类角度是从技艺来分类
labeled/20210331_1377111841557323776.wav	那么高老师还有什么其他的一些分类的
labeled/20210331_1377111841553129473.wav	大自然是非常广博的
labeled/20210331_1377111841553129472.wav	可见我们先人还是非常聪明的哈
labeled/20210331_1377111841548935168.wav	它实际上都是依据于材料的不同来给这个装饰艺术分类
labeled/20210331_1377111841544740864.wav	雕刻里边就有石雕木雕牙雕角雕啊等等的这些东西
labeled/20210331_1377111841540546560.wav	那么我们可以给装饰艺术呢通过它的选材来给它分类
labeled/20210331_1377111841536352257.wav	所以说呢从材质上来划分
labeled/20210331_1377111841536352256.wav	那么这个也是属于动物的材料
labeled/20210331_1377111841532157952.wav	甲壳类的动物
labeled/20210331_1377111841523769345.wav	所以说不同的时代其实它的这个材料都是不一样
labeled/20210331_1377111841523769344.wav	所以翠鸟它越来越少了
labeled/20210331_1377111841519575040.wav	然后但是这种东西现在变得非常珍稀
labeled/20210331_1377111841515380736.wav	弄成花瓣形的贴到这个首饰上面
labeled/20210331_1377111841511186432.wav	它是要从活的翠鸟上拔取它那个蓝光闪闪的那个美丽的羽毛
labeled/20210331_1377111841506992128.wav	所谓翠就是翠鸟的羽毛
labeled/20210331_1377111841502797825.wav	和这个把金属的这个材料跟这个动物材料结合在一起
labeled/20210331_1377111841502797824.wav	那么实际上这个点翠是把金属工艺
labeled/20210331_1377111841498603520.wav	像中国古代有一种很珍贵的首饰叫做点翠
labeled/20210331_1377111841494409216.wav	那这个材料可能就不能够使用
labeled/20210331_1377111841490214912.wav	其实呢那么装饰的材料你看有的时候它广泛的使用
labeled/20210331_1377111841486020609.wav	所以呢在不同的时代
labeled/20210331_1377111841486020608.wav	后来人们当然用更先进的办法
labeled/20210331_1377111841481826304.wav	皮毛呢是可以给我们就是避寒然后保暖的
labeled/20210331_1377111841473437696.wav	动物离我们人也很近
labeled/20210331_1377111841469243392.wav	人们最早呢实际上是靠狩猎为生的
labeled/20210331_1377111841465049088.wav	那么还有呢动物
labeled/20210331_1377111841456660480.wav	实际上都是大自然的馈赠
labeled/20210331_1377111841452466177.wav	那么今天呢这个比如说啊玉石的这种首饰
labeled/20210331_1377111841448271872.wav	那么这个呢都属于植物的范畴
labeled/20210331_1377111841444077568.wav	很多这个文玩用品啊都是可以用木用竹来制作的
labeled/20210331_1377111841439883266.wav	大型的有家具小型的还有一些陈设品呢
labeled/20210331_1377111841439883265.wav	这个可以说是我们中国传统的这个古代的这个装饰中
labeled/20210331_1377111841439883264.wav	那么它就跟啊某种这个工艺技术也就是雕刻结合在一起
labeled/20210331_1377111841435688960.wav	那么也可以做这个木雕的工艺品欣赏品
labeled/20210331_1377111841431494657.wav	那么您家具用的那是最主要的植物啊
labeled/20210331_1377111841431494656.wav	那么这个都是可以用于服装的
labeled/20210331_1377111841427300352.wav	那么后来呢又出现了这种啊就是棉纺
labeled/20210331_1377111841423106048.wav	在《诗经》里边都有记载
labeled/20210331_1377111841418911744.wav	现在咱们的衣服可能都是这个化学合成的纤维了
labeled/20210331_1377111841414717440.wav	那棉麻啊这些东西
labeled/20210331_1377111841410523137.wav	像我们现在穿的衣服
labeled/20210331_1377111841410523136.wav	在日常生活中呢其实可以用于实用和装饰的植物太多了
labeled/20210331_1377111841406328832.wav	提供了很多美好的材料
labeled/20210331_1377111841402134528.wav	这是周礼考工记里边说的
labeled/20210331_1377111841397940224.wav	因为中国人呢讲究天人合一
labeled/20210331_1377111841393745920.wav	这是它的一个特点
labeled/20210331_1377111841389551617.wav	来进行的这种创造性的造物活动
labeled/20210331_1377111841389551616.wav	因为呢装饰艺术的定义中就说了它是利用某种材料
labeled/20210331_1377111841385357312.wav	往往我们可以根据它所使用的材料来分类
labeled/20210331_1377111841381163008.wav	比如说呢我们现在通常给装饰艺术分类
labeled/20210331_1377111841376968704.wav	所以说呢装饰艺术的这个分类可以从多角度来分类
labeled/20210331_1377111841276305408.wav	然后其实如果说我们来把它做来分类的
labeled/20210331_1377111841272111104.wav	但实际上因为装饰艺术实在是一个非常非常大的一个课题哈
labeled/20210331_1377111841267916801.wav	其实我们还是要给这个装饰艺术做一个科学的额和这个系统的分类
labeled/20210331_1377111841267916800.wav	啊能够更系统地啊学习装饰艺术呢
labeled/20210331_1377111841263722496.wav	那么我们要让学生更好地去理解装饰艺术
labeled/20210331_1377111841259528192.wav	所以呢装饰艺术的范畴是非常广阔的
labeled/20210331_1377111841171447808.wav	其实装饰艺术呢是距离人们的日常生活中最贴
labeled/20210331_1377111841163059200.wav	让学生呢其实从装饰的角度去更好地理解
labeled/20210331_1377111841158864896.wav	对中国历代各门类的装饰的介绍
labeled/20210331_1377111841154670592.wav	这门课呢也是要通过
labeled/20210331_1377111841150476288.wav	它更重要的是体现一种文化的传承
labeled/20210331_1377111841146281984.wav	所以说装饰艺术它不仅仅是只停留在工艺技术的传承
labeled/20210331_1377111841142087680.wav	这么长传统的一个文化现象
labeled/20210331_1377111841137893376.wav	不要轻易的看低我们自己的这样的一个
labeled/20210331_1377111841133699072.wav	挖掘我们所有文化这个装饰文化这个当中的一些精髓
labeled/20210331_1377111841129504769.wav	也就是说要深层次的去挖掘
labeled/20210331_1377111841125310464.wav	它们还反映了精神生活的
labeled/20210331_1377111841121116160.wav	除了反映这个物质生活水平之外
labeled/20210331_1377111841116921857.wav	其实它更加全面地反映了一个时代的这个社会生活
labeled/20210331_1377111841116921856.wav	那么装饰艺术它跟人们的衣食住行息息相关
labeled/20210331_1377111841112727552.wav	那么它实际上是看低了装饰
labeled/20210331_1377111841108533248.wav	就是这添点这个附加的这些小东西嘛
labeled/20210331_1377111841104338944.wav	有的时候人们往往认为你比如说搞纯艺术
labeled/20210331_1377111841100144641.wav	那么也要融入到装饰之中
labeled/20210331_1377111841100144640.wav	但是呢属于我们今天这个时代的这种文化的思考
labeled/20210331_1377111841095950337.wav	我们可以吸收和借鉴我们可以去继承
labeled/20210331_1377111841095950336.wav	那么前人的有些东西实际上是能够继续延续的
labeled/20210331_1377111841091756032.wav	我们的理念和我们的审美已经是属于我们这个时代的
labeled/20210331_1377111841087561728.wav	放在我们今天的设计之中
labeled/20210331_1377111841083367424.wav	而不是简简单单的比如说就是copy一个古代的图案
labeled/20210331_1377111841079173120.wav	我们还是应该站在文化的高度
labeled/20210331_1377111841074978816.wav	或者是创造装饰艺术品的时候
labeled/20210331_1377111841070784513.wav	所以我们今天在创造任何就是运用某种纹样
labeled/20210331_1377111841070784512.wav	绝对不是肤浅的一个附加的东西
labeled/20210331_1377111841066590208.wav	那这个所有的思想其实延延续到现在装饰
labeled/20210331_1377111841062395904.wav	其实不是这样的
labeled/20210331_1377111841058201600.wav	虽然好像我们现在看起来好像是无意识其实
labeled/20210331_1377111841054007297.wav	它一个文化的思考
labeled/20210331_1377111841054007296.wav	这些所有的东西实际上都代表非常深刻的
labeled/20210331_1377111841049812992.wav	他为什么会用那样的一些造型
labeled/20210331_1377111841045618688.wav	它一出现就代表比如他为什么用红色
labeled/20210331_1377111841037230080.wav	和美化他的生活器具的这么一个非常简单的过程
labeled/20210331_1377111841033035777.wav	绝对不是简简单单的一个美化
labeled/20210331_1377111841033035776.wav	戴在脖子上或其它的一些装饰
labeled/20210331_1377111841028841472.wav	拿了一个贝壳或贝壳上做了一些雕刻
labeled/20210331_1377111841024647168.wav	这个时候它就不简简单单的即使你看很简单的一个活动
labeled/20210331_1377111841020452865.wav	所以我们总结到现在就是说装饰从它一出现
labeled/20210331_1377111841020452864.wav	那么一直到明清的时候
labeled/20210331_1377111841016258560.wav	这些呢实际上都形成了一种文化的思想和文化的信念
labeled/20210331_1377111841012064256.wav	也同样反映在我们的装饰艺术之中
labeled/20210331_1377111841007869952.wav	无一不反映在生活的方方面面
labeled/20210331_1377111841003675649.wav	啊就是这种啊生活中的这种井然有序啊君子彬彬有礼啊
labeled/20210331_1377111841003675648.wav	因此呢这种等级尊卑呀还有这个长幼有序呀
labeled/20210331_1377111840999481344.wav	就是我们中华文化的一个最主导的哲学思想
labeled/20210331_1377111840928178176.wav	而儒家思想又是等于说主导着我们中国整个封建社会
labeled/20210331_1377111840923983872.wav	还有人们的思想文化的这种方略一直把它流传下去的
labeled/20210331_1377111840919789568.wav	所以呢他是要把这个周代这个礼乐制度作为一种治国的
labeled/20210331_1377111840915595265.wav	孔子他是就是最推崇西周的这个礼乐制度是的
labeled/20210331_1377111840915595264.wav	就像您说的这个周代的礼乐制度建立起来
labeled/20210331_1377111840907206658.wav	它就是有意识的有一种文化意识
labeled/20210331_1377111840907206657.wav	就不是无意识的嗯这样的行为
labeled/20210331_1377111840907206656.wav	所以呢装饰从一开始原始社会产生的时候
labeled/20210331_1377111840903012352.wav	是的是非常的很密切的这样一个关系
